timestamp,volt1,volt2,amp1,amp2,E1_FFlow,E1_OilT,E1_OilP,E1_CHT1,E1_CHT2,E1_CHT3,E1_CHT4,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4
16.0,27.7029,27.9389,40.6556,43.2716,13.7736,71.3426,51.6604,225.2688,218.3613,227.5012,212.4397,784.9270,772.6690,792.0029,760.5551
17.0,27.7053,27.6415,42.4090,40.4092,13.8336,69.7264,51.6731,225.1761,217.5933,226.8322,215.2393,777.3833,772.2425,789.6483,756.6042
18.0,27.6159,27.6449,42.4538,40.5174,13.1556,70.4217,51.3244,224.2634,219.9068,226.6659,215.0524,783.9029,772.0162,786.2001,770.9774
19.0,27.8885,27.9191,46.6200,42.7544,13.3376,70.7310,51.4252,225.3344,219.2229,227.2746,212.0604,782.7854,760.7810,787.7412,768.3654
20.0,27.9870,27.7772,43.4843,39.4111,13.3083,71.7233,50.2561,223.0365,218.6003,227.1458,215.8248,783.6983,772.1351,798.1831,760.0093
21.0,27.9284,27.7795,43.0666,40.4175,13.5254,72.4803,51.3695,225.4284,217.8313,230.1664,213.3270,794.6277,771.2489,779.0141,762.9275
22.0,27.7942,27.5914,40.9524,42.7183,12.8397,72.8909,48.6457,225.9664,220.1504,230.0999,212.5419,788.1742,769.3586,790.8564,766.8899
23.0,27.8855,27.7483,43.7693,40.7024,13.0332,72.5350,49.9718,224.5992,216.7650,229.1573,214.5080,785.3036,774.0239,790.3239,766.3526
24.0,27.8422,27.9519,41.5813,41.5682,12.6152,73.4262,53.1520,227.3962,220.7849,227.9207,215.1997,782.9287,768.8302,779.8820,759.4540
25.0,27.6913,28.0004,42.4790,42.4715,13.7655,72.6993,52.6692,226.3560,220.5417,230.1464,213.2166,783.5938,766.1653,793.6203,757.7897
26.0,27.8814,28.3040,42.7254,36.5779,12.5198,72.2628,52.8093,226.5651,222.3107,226.3036,212.7945,792.3738,771.0112,789.5700,760.1569
27.0,27.9394,27.9056,42.7895,38.0658,13.3796,74.5560,48.9793,223.5539,219.0156,227.4404,213.9983,793.5600,763.7729,775.7121,758.1717
28.0,27.9184,27.8386,42.4763,38.5642,12.9451,74.6124,51.1841,226.9893,220.7747,229.6214,215.8177,778.7251,762.3409,791.1007,756.2414
29.0,28.0049,27.8075,42.7187,38.7734,12.9268,74.3105,51.1693,225.6978,220.3009,225.0718,215.9864,780.3048,762.0673,778.2241,761.0666
30.0,27.9237,27.8863,39.8147,40.8399,13.0611,74.0764,52.5719,227.9052,220.7786,228.2971,214.8265,784.8677,761.4490,775.9146,741.3761
31.0,28.0416,27.8834,44.9855,40.4535,12.3420,75.4695,51.5364,226.0990,220.4806,226.9427,213.1195,772.5623,754.6791,778.6302,764.5788
32.0,27.6033,28.1252,41.5684,39.9985,12.7810,74.9180,50.4180,227.2722,220.4043,228.2465,216.4307,778.5978,755.2545,776.2290,769.6064
33.0,27.7904,27.9070,40.0500,37.3875,12.6499,75.7819,51.7835,223.5662,222.5086,226.6904,214.6194,771.4070,768.2091,770.8561,751.9780
34.0,27.8406,27.8571,40.8431,37.0488,12.3884,75.0926,51.3051,226.4375,221.7640,227.2273,213.4903,772.6122,763.1781,789.5658,743.8039
35.0,28.0539,27.8016,41.4278,39.4744,12.8411,76.2675,50.1864,225.2244,222.2537,228.4107,213.7413,772.6667,763.3186,773.9472,751.4104
36.0,27.9345,28.1146,41.1330,41.3345,12.8451,75.9625,51.8609,225.6454,222.2686,228.9609,213.7304,783.4942,753.9349,777.5040,747.4674
37.0,27.9642,27.8204,38.9836,41.5241,12.6000,76.1075,51.0316,224.8336,217.8503,228.2466,211.9970,775.1023,757.4172,772.6455,745.9444
38.0,28.2167,27.9565,41.8348,38.9182,12.8562,77.8855,50.0579,228.0584,222.6527,228.1686,214.8722,761.8943,761.0300,764.9508,741.2945
39.0,27.9649,27.7804,36.7672,40.1246,12.8142,75.5437,49.9936,225.0774,222.0706,229.2699,216.2847,773.3206,754.4011,786.6486,753.9588
40.0,28.0877,27.6037,41.7718,36.8738,12.5916,78.3052,52.1689,227.7222,224.0844,229.1033,213.9134,770.3064,753.5329,770.8315,745.3972
41.0,28.0849,27.7751,42.6929,39.5445,13.1485,77.1110,50.6168,225.8075,221.5762,226.0087,211.0235,769.2044,762.4065,773.9888,758.8741
42.0,27.8743,27.6953,42.8957,40.3942,12.2199,76.6898,50.2783,225.9354,224.9689,225.9118,212.0898,763.2865,759.2884,766.1902,748.2278
43.0,28.1051,27.6609,40.9983,38.4777,13.1736,78.1739,48.4581,225.7125,220.8277,229.7234,214.1016,773.9178,755.4527,774.2474,745.3441
44.0,27.7969,27.7005,39.5156,39.9974,12.3299,77.2067,51.9161,223.4952,224.2034,228.8566,211.2244,765.9428,765.7887,772.9093,744.8335
45.0,27.9619,27.6405,42.3874,39.7017,12.6774,77.8232,49.3017,227.3814,221.3755,229.8502,214.6608,777.2678,764.4464,777.3393,752.6864
46.0,28.0547,28.0002,41.3104,38.0970,12.7120,76.9414,51.7856,225.1402,219.9457,228.2536,212.9249,764.0801,760.0718,771.6863,750.8913
47.0,28.1399,27.7811,41.3535,38.8573,12.1983,78.6602,50.3425,228.2295,224.1096,228.6887,213.0749,777.4751,765.8980,775.2293,746.2668
48.0,28.0305,27.8033,41.4883,38.4406,12.4719,78.4276,50.3542,224.2916,222.7813,227.0760,214.7943,776.5555,757.4043,771.3147,754.2993
49.0,27.9642,27.7718,38.3409,41.2106,12.7551,78.0967,52.0762,226.2004,224.8779,226.8430,215.1085,769.5991,751.9527,774.5328,744.2081
50.0,27.7861,27.8635,41.7665,39.6559,12.7110,79.5722,49.1112,226.6193,222.9876,230.2414,212.0313,765.6505,755.8606,771.3520,749.6245
51.0,28.0605,28.0664,41.3395,35.7425,12.8551,80.2458,49.8485,224.8154,225.0901,227.6989,215.1853,778.0228,754.8709,783.9953,753.1476
52.0,28.0355,27.7801,39.9370,39.5229,12.5412,79.9716,50.7943,227.2773,224.4079,226.4579,212.5968,774.4936,760.4194,771.9811,744.6670
53.0,27.8740,27.8238,39.8037,39.9424,12.1393,79.9872,50.8607,225.0803,222.0944,225.7484,213.2876,775.3408,751.5849,775.8688,742.7007
54.0,28.0224,27.9826,43.1331,38.8349,12.7351,80.1356,50.3278,225.5675,225.1928,228.6235,214.2234,768.1819,755.3494,765.0239,745.8078
55.0,28.0249,27.7688,41.2526,41.1418,12.7392,79.2062,50.3330,225.6603,223.6311,228.0208,212.1891,763.3916,761.2227,776.4912,753.5789
56.0,28.0775,27.7087,44.4809,39.8916,12.9542,81.3704,50.9115,224.1758,227.2935,227.0645,213.6178,763.9195,758.2787,782.6017,748.6358
57.0,27.9264,28.1089,40.5968,39.9061,12.7173,80.5602,50.1507,223.4081,224.2489,228.5326,214.0339,775.1511,758.4734,768.5360,747.1535
58.0,27.6150,28.1158,42.3034,40.2036,13.0540,81.3295,50.5712,223.1810,222.3359,223.0948,214.7409,773.4747,757.9670,773.5510,742.0862
59.0,27.8792,28.0138,41.8157,40.8012,13.0168,80.7389,49.5207,227.5419,224.6797,226.8790,213.7650,774.1991,758.8716,767.5915,746.6069
60.0,27.7963,27.9591,41.3006,37.1978,12.7817,81.5690,50.0501,225.1183,226.8691,230.0765,212.1744,780.5665,757.0641,766.8495,747.6846
61.0,28.1460,27.9027,40.5175,40.1860,12.3239,83.3521,49.1220,223.1855,223.5950,228.0400,212.4723,777.8535,763.3909,782.8588,746.5668
62.0,27.8757,27.7891,41.6502,41.4914,12.1032,81.8274,49.2989,226.0368,224.8069,224.3643,212.3088,767.2326,760.1933,765.6166,755.7941
63.0,27.7666,27.8349,39.2436,41.0453,13.1339,82.0079,51.0655,226.9870,226.1173,229.5342,211.7765,758.1208,756.4431,782.4400,753.8728
64.0,27.9567,27.8475,43.5429,39.2852,12.7504,82.2458,48.1300,221.4195,227.0072,231.1771,210.9671,772.4163,771.4720,770.5534,739.6371
65.0,27.8165,28.0914,41.4489,40.7688,12.8924,82.6139,48.8131,226.9625,229.0325,229.4446,209.2735,770.8354,768.0307,770.9745,747.8597
66.0,27.8676,27.8639,38.5114,38.5855,12.4413,83.5138,48.7903,222.5606,228.2116,227.0316,213.8521,776.1607,762.5324,775.1573,746.9038
67.0,27.8593,27.7583,40.4520,37.4610,13.0986,84.1202,49.5767,223.4000,228.7703,227.6699,212.9470,773.8975,770.2044,775.3152,751.1624
68.0,27.8497,27.8959,42.9031,37.8640,13.2067,83.9045,50.5541,225.5020,231.1358,228.8054,212.6841,768.6671,767.7610,778.4134,736.8607
69.0,28.3542,27.8569,40.3938,38.8808,12.5685,83.1988,48.9483,225.4297,230.5815,229.0423,210.9269,770.6853,767.0964,769.8935,757.8944
70.0,27.9100,27.8782,45.1307,41.3363,12.3622,83.3590,48.9609,225.5012,226.9417,229.9121,212.6148,774.5175,768.2377,768.0739,747.3072
71.0,27.7014,27.8382,42.2201,39.8989,12.1539,84.6253,50.1138,224.8394,232.9816,224.8355,212.1538,773.8275,759.9532,774.2103,745.9114
72.0,27.9238,27.8403,40.6880,37.4360,12.4595,83.5294,50.9676,226.7050,228.0746,227.7358,212.6993,782.2502,756.3097,776.9002,755.1674
73.0,27.9928,27.9641,41.5251,36.2439,12.2611,84.8870,51.0711,226.5482,231.1787,229.7793,211.1597,773.7047,756.5301,773.8440,755.7213
74.0,27.7857,27.5936,38.4492,39.7947,12.6207,83.9040,50.5899,224.5104,227.9675,230.0448,214.1013,764.0068,765.5454,768.9028,753.1363
75.0,28.3837,27.9479,41.9313,39.5715,13.0144,84.2720,50.8713,225.3816,230.5638,227.1769,215.2318,771.4815,758.0562,775.6835,753.3721
76.0,27.7222,28.0297,41.4963,39.1293,12.8561,86.2242,49.1480,225.1143,231.5845,228.3145,213.4478,771.5254,760.7429,779.0555,755.1677
77.0,28.0466,27.8228,44.2688,37.3964,11.9378,83.2848,50.0062,224.5833,232.6401,227.1066,209.7451,767.7230,770.0515,777.1902,752.0868
78.0,28.0418,27.6890,39.4332,41.0341,12.4737,84.9503,50.9544,225.3439,227.6892,226.4230,212.9918,771.0231,766.8188,777.0692,759.1533
79.0,27.9674,27.7391,40.7834,39.7452,12.6458,84.5530,50.9871,228.1730,233.2104,229.2678,211.7716,774.4129,763.0166,769.6417,752.7486
80.0,27.4457,27.9587,41.3713,38.8525,12.8143,86.0241,49.1817,225.9589,233.1772,226.4104,210.7233,771.0711,766.8445,781.3779,751.0991
81.0,28.1944,27.7085,44.0004,36.1831,12.9825,86.5117,49.2871,224.8917,233.5886,228.0421,212.8993,770.1045,769.3670,772.5319,748.4640
82.0,27.8664,27.9653,41.3150,39.4837,12.2884,86.7970,50.0271,223.3014,232.5134,228.2909,215.5334,763.8482,765.4316,771.4184,747.0096
83.0,27.9076,27.8226,41.8914,39.9945,12.3711,85.8322,47.5639,223.3451,234.7537,228.6014,214.9057,777.0561,765.4362,768.8249,754.4425
84.0,27.9122,28.0153,40.8874,38.7297,12.0817,86.1043,48.7509,224.2982,233.9274,228.1103,212.3056,776.9098,762.2995,770.5900,741.5017
85.0,28.0408,27.9567,41.6510,38.6704,12.4167,85.5210,49.5288,222.8868,233.4380,229.6274,214.2065,774.7642,767.5690,776.7084,753.5836
86.0,28.2078,27.8676,42.1390,41.1566,12.7328,86.5129,50.4326,227.3949,233.0568,229.5918,211.2098,771.4817,768.6520,771.5862,751.1900
87.0,28.3270,27.8080,40.5365,40.0140,12.7992,85.6949,49.1814,223.5170,233.4074,229.8149,212.7471,768.0133,761.6854,777.0534,743.1842
88.0,27.6840,27.9194,42.7714,39.3936,12.5057,87.1378,49.9030,227.8409,231.6905,229.7180,213.7361,781.2546,772.1238,775.8276,750.8677
89.0,27.9599,27.7563,43.0412,40.4950,12.2568,86.7821,48.7444,223.7913,234.2468,230.2021,215.3908,782.0949,770.2901,785.3415,745.6901
90.0,27.7549,27.9011,38.8665,38.8023,12.8198,86.8982,50.4024,224.9942,234.0075,226.8529,212.5794,775.6496,765.0657,778.8525,753.4632
91.0,28.0229,27.8904,42.0478,39.1896,12.2500,86.7490,49.8225,228.2064,234.3365,229.4182,212.4170,767.9764,762.9708,779.8877,753.2354
92.0,27.9187,27.7296,41.8825,40.0222,12.4597,86.6572,49.9324,224.5203,232.2848,229.9488,212.5409,780.0035,761.3986,770.6549,749.2332
93.0,27.7555,27.8115,43.4717,39.6742,13.0555,87.6483,50.1638,223.8618,234.0967,228.2940,213.0870,766.4932,774.0807,772.1128,740.5454
94.0,27.9701,28.0730,41.7127,39.1814,12.1170,88.3250,48.0551,224.6202,234.8478,229.1267,213.8000,780.0713,777.9024,779.0819,744.7216
95.0,28.0265,27.8105,44.2582,37.9368,12.3442,88.3829,47.3401,225.4150,237.6853,230.3574,212.5173,776.7842,764.4650,776.3865,751.8177
96.0,27.9949,27.6470,42.9625,41.0581,12.6319,87.9311,49.5914,223.1522,236.6606,230.2076,214.0242,773.4342,773.6693,777.5011,742.1023
97.0,27.8592,27.9871,43.3057,38.6096,12.2316,88.1993,48.6732,223.1487,237.9192,227.2405,213.8585,777.1025,764.6004,776.6745,744.1501
98.0,28.0152,27.7280,40.6541,38.4025,12.7303,88.9612,49.1110,224.8182,238.0887,228.7700,214.7693,768.3783,775.5959,778.1634,743.5823
99.0,27.7886,27.9825,39.0059,40.4190,12.7571,88.0778,49.5119,223.8735,237.6295,227.5492,213.0554,782.2829,770.0725,781.3092,747.9918
100.0,27.8499,27.7736,42.2565,38.6892,12.4696,88.5647,48.0041,226.5367,239.5357,229.8565,213.4200,766.3794,767.9040,769.4480,751.5038
101.0,27.8637,28.0279,39.7039,41.3798,12.4023,88.1947,48.9533,225.4206,237.7712,228.9869,213.3113,773.9349,766.6267,781.8982,755.7657
102.0,27.8879,27.9535,41.6164,39.6040,12.2957,88.8537,46.9385,224.0721,237.7479,227.6114,213.3077,776.2333,773.5012,771.8368,752.2502
103.0,27.8904,28.1144,41.9522,37.9420,12.9768,89.4771,47.9575,225.0120,239.8179,231.5969,212.2280,767.6330,769.4950,776.0673,740.5281
104.0,27.7886,27.6942,41.8854,38.4047,12.3853,89.7483,48.2573,225.8903,238.6727,228.6622,213.4508,776.7279,770.4693,780.5466,751.3721
105.0,28.0386,27.8926,43.4893,39.7636,12.6967,88.6898,48.3810,222.9245,236.6943,227.9243,211.0076,773.7113,788.1895,776.1974,745.3162
106.0,28.2485,28.0598,40.9251,40.4716,12.4152,89.1367,50.2236,224.0673,239.9182,230.5704,212.5973,777.9839,768.8807,783.2703,748.4900
107.0,27.9528,27.8929,41.4172,40.9203,12.6737,88.7860,49.5539,226.9497,236.9914,229.1854,210.2298,773.8646,767.5900,779.4559,758.7276
108.0,27.9882,27.9065,41.7838,38.8668,12.8440,90.0635,50.0159,223.3928,237.3739,228.8081,211.1928,767.4229,775.8099,768.0036,749.5258
109.0,27.9768,27.7862,41.7826,38.8474,12.5775,90.2481,49.2747,224.7324,241.6084,230.6680,213.9817,778.5183,772.2439,766.4392,748.0208
110.0,28.1052,27.8103,44.1958,40.1575,12.1479,90.9189,49.1937,224.7723,241.9188,230.7102,211.3824,780.6109,771.0112,770.4360,750.8914
111.0,28.0616,27.9351,39.4425,38.8116,12.9360,90.1982,47.3451,222.8225,240.9613,227.8449,212.8521,772.7090,768.5187,772.4332,748.0791
112.0,28.2288,27.9509,38.6937,36.1332,12.4077,90.8615,50.2154,223.2924,241.6560,227.7715,212.9336,772.7923,783.7664,781.4796,763.8551
113.0,28.1540,28.0487,41.9163,38.9770,12.6524,90.1921,48.0234,223.4363,239.2264,228.7281,214.8708,772.5065,779.9147,781.0997,742.6069
114.0,27.8702,27.9847,39.6238,38.1391,12.5534,91.4146,49.1008,223.9655,245.1149,233.0507,214.1851,768.7975,777.7926,767.8138,753.9487
115.0,27.9248,27.9351,38.8619,38.0950,12.3567,92.4967,47.4743,225.3014,240.9904,228.3260,214.3470,777.9967,774.5526,774.7938,747.8732
116.0,27.9435,27.6989,40.9293,42.7933,12.7451,90.9631,46.5890,222.8100,239.8723,230.0228,211.0178,771.6507,777.7159,777.8332,751.3808
117.0,27.9984,27.5647,43.3158,42.8933,12.3932,91.9557,49.8470,224.2689,241.7978,232.4654,213.5481,764.5806,780.3102,776.7595,751.9515
118.0,27.9825,27.9075,40.9483,39.9691,12.6291,91.4012,46.9048,225.0104,241.7052,228.6903,211.4848,774.7953,774.6495,774.8835,741.4413
119.0,28.1717,27.9282,43.7551,37.8589,12.6102,90.2426,48.5247,229.4075,244.5467,229.0629,211.2389,771.1523,776.4621,773.1869,745.7575
120.0,27.9280,27.8594,40.4299,39.2033,12.6233,91.7246,48.0977,221.3412,243.1150,233.3489,211.2502,769.7660,776.5704,783.1798,749.4305
121.0,27.7278,27.8962,40.7419,39.4352,12.5633,91.0473,47.5543,225.0146,245.7727,229.7204,212.4766,774.4787,772.0624,767.5651,748.9816
122.0,27.8309,27.5915,43.4504,38.4767,13.5191,91.9603,48.1376,222.2517,246.7117,231.5204,213.4352,773.4552,779.9901,781.7230,745.8745
123.0,27.8824,27.7976,40.3992,38.1445,13.0611,90.5547,48.5094,224.9059,246.2011,228.8240,212.7202,772.2098,772.8007,778.6135,755.7781
124.0,27.9371,28.0252,41.5284,39.7383,12.6952,91.9828,48.1783,223.4367,242.7893,230.7390,211.7655,776.0157,780.3802,777.5471,753.7801
125.0,27.8322,27.8598,42.3633,38.4324,12.3964,92.9222,48.1568,224.9636,243.9447,232.2550,211.9594,772.6539,774.2050,769.7098,743.1619
126.0,27.9372,27.9345,38.3036,38.7875,12.2887,91.4040,49.5888,223.2506,244.6366,232.1307,213.2633,779.9587,782.7839,776.5712,754.2581
127.0,27.9179,28.0481,40.6358,40.0022,11.7207,91.9203,49.4223,224.3083,246.5850,231.3493,212.4772,770.8283,776.1459,776.7528,752.5970
128.0,27.9669,27.9139,40.8606,39.9180,12.6546,91.0365,47.9988,222.9546,248.3174,230.5137,211.8377,766.9888,777.3046,771.0258,743.4394
129.0,28.1363,27.8944,39.8206,41.2826,13.0164,91.5063,48.4153,225.2895,243.6424,229.4025,210.6594,778.2781,766.8571,772.1271,754.7656
130.0,27.8796,28.0553,40.7733,40.6133,12.4136,93.3012,49.4962,226.0852,245.2992,233.0149,215.1117,773.0770,775.7175,776.5723,746.4008
131.0,28.0337,27.6966,42.0691,39.2635,12.5368,91.7216,47.5639,223.7100,244.7904,228.0079,213.2096,772.6133,770.6004,766.9756,742.1079
132.0,28.0978,28.0931,41.0559,39.5051,12.6935,94.5022,48.0827,223.6983,246.0382,231.6288,212.2851,771.7600,785.2988,779.2093,746.3073
133.0,27.9826,27.8097,39.5141,36.5107,12.5653,93.1180,46.2398,221.6862,247.4952,231.5414,211.8853,765.3407,784.4761,776.8052,748.9348
134.0,27.9686,27.5836,41.5949,39.1054,12.6542,93.4428,48.5064,226.9222,246.2320,232.8887,212.7580,778.9057,778.5498,780.1970,755.7745
135.0,27.8118,27.7651,40.9829,40.3444,12.8754,92.2644,47.1260,224.9732,245.3873,228.6657,212.4431,773.6419,786.3662,776.9217,759.3582
136.0,27.9986,27.9100,40.5726,38.0441,12.1354,93.0249,47.8834,225.0003,249.6683,232.8159,212.0118,767.9833,783.2594,774.3129,763.0297
137.0,28.0257,27.6727,42.9321,40.9374,12.7019,93.1039,48.6737,226.7504,247.2175,231.6672,214.0160,762.8745,779.0002,771.7165,751.6238
138.0,27.9597,27.9625,39.8715,39.8074,12.9844,94.2124,49.7628,226.0043,248.4433,229.3812,211.8494,776.3938,768.9569,767.8681,745.9675
139.0,27.9948,27.8366,41.4609,39.9542,12.0427,93.8348,48.5377,223.4851,246.5305,231.0933,212.4155,770.9319,782.2083,775.6518,756.7530
140.0,27.9174,28.0369,42.7679,38.5718,12.5343,93.1114,47.0989,225.5801,246.7752,229.6674,210.5260,773.3074,775.0193,775.6330,754.2568
141.0,27.9355,28.1232,43.4206,40.2456,12.9674,93.9120,48.7351,222.6819,248.3056,230.1358,213.2610,771.5144,781.2851,776.1639,746.9062
142.0,28.1362,27.8064,40.9379,40.4392,12.8845,94.4414,48.3937,222.5877,246.5065,232.1464,212.1416,772.2934,779.4737,766.7987,745.2951
143.0,28.0722,27.9925,40.2419,44.4674,12.5631,94.6383,49.3415,223.0896,249.8702,228.1454,213.6905,765.9402,779.5772,771.3352,749.1739
144.0,27.8927,27.7753,41.2121,40.6828,12.9353,92.8603,49.9164,225.0620,246.1887,232.5730,211.6474,773.7602,777.7149,780.6763,753.5023
145.0,28.0641,27.8863,39.6536,42.1655,12.8871,94.2915,48.0960,221.0751,248.2354,231.3667,210.8047,766.5470,777.2364,775.8733,753.0459
146.0,28.1113,27.9117,41.9316,38.7394,12.9799,94.0033,48.2801,222.7571,248.9353,230.2075,211.1812,772.3934,769.1856,789.9304,751.8677
147.0,27.7927,28.0681,41.6003,37.7842,12.7873,93.7998,47.9458,223.2446,248.1131,228.6085,214.4884,785.9288,779.0258,776.6644,745.1995
148.0,27.7085,27.9082,42.8611,37.7115,12.7862,93.8323,47.7148,223.3639,248.4681,232.1211,213.9109,777.0707,781.4034,767.1948,746.9477
149.0,27.8244,28.0031,40.2115,37.7222,12.7150,95.7748,45.8351,224.4736,248.2759,231.2618,213.0309,782.1018,795.5520,777.0224,745.8436
150.0,27.9476,27.7664,42.2332,39.3929,12.5179,95.5283,46.8084,227.6680,247.0169,231.4611,213.4886,774.0934,778.6991,781.3657,750.6318
151.0,27.8611,27.5630,43.4970,35.8371,12.7026,94.6730,48.1592,223.7325,248.9945,230.2778,209.6982,772.9360,783.7114,785.9904,747.5812
152.0,27.9929,27.7433,42.6006,37.4273,12.2785,94.4488,47.4162,221.7651,246.2048,233.3918,210.4533,785.4481,782.1164,774.1919,747.2077
153.0,27.8631,27.9412,41.2556,42.1666,13.0419,94.7520,49.0025,222.4004,251.0203,233.2537,211.6152,769.3574,787.5613,776.8217,748.2204
154.0,27.7604,27.6900,43.1354,37.6779,12.5105,95.6402,48.4328,227.1947,250.5693,230.9051,211.6500,767.2769,776.1057,781.4512,756.1253
155.0,27.6351,27.6548,42.8694,41.0246,12.5378,95.0090,47.4822,228.5050,250.0358,232.2331,213.8167,775.5211,781.2133,777.5605,747.4758
156.0,28.1736,28.1007,42.9216,38.5107,12.0328,95.5551,46.9809,226.9998,249.9614,229.3082,213.6396,777.6088,786.6956,774.3023,752.3588
157.0,27.9601,27.6230,42.9330,39.4438,12.5606,94.5153,48.2462,222.2475,250.1002,232.5274,212.2648,765.8377,781.4706,769.6045,751.7958
158.0,27.7325,27.6642,41.0600,40.0935,12.6494,95.9760,46.0349,227.3773,248.8707,230.4311,210.6203,772.6331,786.7298,770.0593,752.2466
159.0,28.1197,27.8431,45.4221,38.3320,12.9126,96.4157,48.8729,226.0665,251.7045,230.2990,214.6998,778.5819,776.5677,775.5998,746.1758
160.0,28.0251,27.7099,40.4322,41.6509,12.8271,95.7513,48.6032,225.0548,252.3232,230.0848,212.2717,765.3159,785.0664,774.8206,748.4919
161.0,28.0030,27.7745,42.3960,39.9188,12.2460,95.6077,46.4019,223.0631,251.7720,230.5096,212.8384,767.9041,787.8163,782.8033,749.5793
162.0,27.7820,27.8729,42.8018,37.1123,12.6605,94.8635,47.1459,224.1699,250.5917,229.4775,213.7413,776.8074,787.5520,780.0217,749.2418
163.0,27.7598,27.7706,40.8674,37.6322,12.3117,95.0306,48.5080,224.0794,250.0307,232.3817,216.3183,770.4332,779.8853,777.0837,753.4651
164.0,27.9321,27.9812,40.1354,38.5492,12.9729,96.2827,48.3784,221.1326,252.4418,230.7092,214.4266,761.9693,774.5776,768.5959,749.1769
165.0,27.8954,27.8406,44.1281,39.7131,12.7265,97.0014,48.9051,221.6184,251.4533,230.4003,211.4276,772.7368,783.9418,773.0587,757.0666
166.0,27.7077,27.9387,42.3216,39.0521,12.5631,96.0937,47.2440,226.6382,252.0423,233.9903,211.9625,766.6061,777.5990,775.0100,743.7342
167.0,27.6695,28.1176,38.1227,40.8411,12.7600,97.6419,47.2976,225.6748,249.9467,231.0130,212.0915,777.3952,777.6565,768.3850,745.5484
168.0,28.1536,27.8753,40.4563,38.4408,13.3526,95.7804,47.9906,226.2093,247.7039,230.6047,212.0519,766.5927,773.2109,779.2079,744.9324
169.0,27.8347,27.8499,40.4333,41.6945,12.7921,96.2982,48.1887,225.0045,251.1970,232.1513,211.2320,780.1537,787.5391,780.0308,756.0669
170.0,27.9434,27.7423,38.7446,40.4774,11.9292,96.9053,47.7776,225.0729,249.0703,232.7347,213.7515,770.2644,779.8945,773.2295,747.4869
171.0,27.7330,27.9325,42.3164,41.4418,13.1245,96.0444,48.1584,223.7381,255.5985,232.1035,210.5401,765.8905,790.3882,784.1939,746.5128
172.0,28.0984,27.7812,40.2768,40.8533,12.8315,96.9379,47.7069,222.7305,251.7880,229.3199,211.6285,774.1129,779.4022,778.0141,751.2031
173.0,27.8645,27.9812,40.7476,39.1234,12.7722,96.8220,47.7040,224.9324,253.5252,232.2988,215.1310,763.5103,781.2164,768.6807,750.4250
