timestamp,volt1,volt2,amp1,amp2,E1_FFlow,E1_OilT,E1_OilP,E1_CHT1,E1_CHT2,E1_CHT3,E1_CHT4,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4
23.0,27.7956,27.8752,43.1788,39.8576,13.2752,72.8600,49.5032,227.1414,222.1689,229.0820,214.1655,785.6796,767.0100,789.7301,762.9696
24.0,28.1825,27.7803,42.6654,37.1129,13.6861,71.8647,51.4361,230.0748,220.3040,228.8732,214.8920,784.8436,766.7129,785.9580,763.0877
25.0,27.8747,27.8169,41.7983,40.7863,12.6403,72.2054,52.5135,228.4542,223.1627,228.5424,215.5496,790.7122,768.3974,788.6561,757.7542
26.0,27.9077,28.0009,43.0311,38.1771,12.6954,74.0404,50.6914,226.3080,222.7421,229.7644,216.0120,780.4202,770.1093,786.0051,761.4718
27.0,27.8988,27.7822,41.0276,37.2341,12.9731,74.6399,51.0223,227.7128,219.9399,227.5468,211.4198,776.3743,764.7183,780.6012,761.9996
28.0,27.9505,27.9895,42.8845,39.3153,12.3544,72.9368,51.3446,223.9923,222.1912,231.3216,214.7173,779.8772,770.8776,787.8092,761.3058
29.0,28.0556,27.8344,41.6608,36.7617,12.3813,73.2900,51.3655,225.1846,222.7329,229.3710,215.0577,784.9221,762.5547,786.2023,750.2840
30.0,27.8479,28.2086,41.2962,37.4482,12.7187,75.1120,51.3593,225.8245,219.3796,230.5123,215.4849,783.4897,766.5968,779.4602,751.9724
31.0,28.0558,27.8298,42.9714,40.8089,12.5912,75.3374,51.3894,225.1206,217.9394,226.7708,212.3916,768.5245,764.3296,770.4502,756.0343
32.0,27.8656,27.8865,43.5135,39.4284,12.8723,75.5786,51.9217,225.0307,220.8515,227.3679,213.3982,762.5897,762.2153,785.8346,753.1803
33.0,27.8585,28.0590,43.1313,41.6078,12.6407,73.8015,49.5679,223.5042,222.0768,226.8703,213.9266,777.6504,762.8177,780.4577,761.0724
34.0,28.0015,27.8966,41.9928,39.4460,12.1734,76.2434,52.0860,227.0705,222.4512,227.9625,210.3606,776.5631,762.9078,776.2572,752.3308
35.0,27.8344,27.7009,42.8454,38.7182,12.9768,74.3498,52.7436,225.1113,220.4439,227.1239,214.6124,775.0404,763.7003,784.0028,753.8018
36.0,28.2156,28.1108,41.4259,41.3340,12.4707,76.5848,51.8208,227.2545,221.4557,228.1968,214.1002,769.8143,753.9117,782.6127,743.8605
37.0,27.9794,27.8322,40.6733,40.2233,12.1986,76.3634,51.6411,226.3404,224.2876,228.1288,211.0519,770.2779,755.5680,781.4132,761.9353
38.0,27.7596,27.7103,42.0752,39.9335,13.0389,75.8246,50.9197,226.1772,224.0707,227.2348,214.7446,769.2900,755.3430,764.9414,743.0315
39.0,28.0002,27.6746,41.8503,40.7354,12.2184,75.7268,50.9995,226.0871,220.6700,227.8897,215.0107,774.8960,761.1472,774.7364,742.8571
40.0,28.1189,27.8667,40.3417,38.2414,13.0570,76.6988,50.2404,223.0473,220.6635,225.7275,213.3451,778.5815,759.2521,776.9749,759.4862
41.0,28.0710,27.8742,39.4556,36.7660,11.7971,76.3241,52.0246,226.5440,221.5645,226.6218,214.9709,774.1903,755.5055,767.4222,746.0272
42.0,27.9500,27.8118,39.7283,41.0326,12.8896,77.4483,50.3727,227.4865,220.9192,227.7068,208.4613,774.9491,754.4585,774.7193,746.6273
43.0,27.8572,27.8877,43.6881,38.2902,12.7058,77.6687,50.8567,224.9548,222.6259,228.6392,213.8224,776.0359,759.3783,775.5231,751.8287
44.0,27.7078,28.2281,42.7099,40.4951,12.7607,77.8360,49.1294,225.6355,224.7330,227.4005,214.6921,768.1168,754.3549,776.4195,747.0014
45.0,27.9626,27.6955,38.9415,38.8090,12.4173,77.9494,50.5194,226.5658,223.5949,229.9692,212.3144,773.3598,744.0905,778.3527,742.5860
46.0,27.6758,28.1370,39.2887,41.6096,12.4536,79.1116,50.5177,225.6537,223.5638,227.5984,212.6999,772.2009,751.6662,783.0337,752.8004
47.0,27.8807,27.8740,41.3068,39.1315,12.7786,77.6814,48.9198,226.0099,223.3745,228.9141,211.0208,772.7896,757.5419,777.5162,748.6266
48.0,27.8181,27.8882,41.6582,40.5870,12.3008,80.0153,50.2395,229.3108,220.6447,229.6462,213.9743,766.9651,756.0307,776.4918,748.3100
49.0,27.8386,27.6312,40.5867,40.1020,12.5631,79.3656,51.6849,226.4656,222.0638,229.2582,213.7731,779.6107,764.7379,776.6689,742.9286
50.0,27.9122,27.9873,41.2717,42.0858,12.4046,78.7472,50.0947,225.2247,220.9916,228.0801,214.9617,762.8953,763.0604,775.4530,753.7763
51.0,27.9076,27.7035,41.9132,38.8203,12.1400,80.4209,50.2954,224.1199,223.7590,229.1045,215.8285,781.2917,764.1349,775.6900,750.5719
52.0,28.3184,27.9720,41.3555,37.3927,12.2618,80.2069,50.2884,224.4826,222.1063,225.0782,211.8610,777.4775,766.1815,769.5322,752.2435
53.0,28.1539,27.7211,41.9068,38.4052,12.4818,79.4052,49.0957,224.7805,222.4879,228.6414,213.9057,767.1929,759.7198,779.8859,751.9003
54.0,28.2197,27.7557,44.2852,38.6791,12.3132,79.4349,50.2797,226.8041,225.9987,226.5658,214.0830,769.7366,757.1897,775.6375,742.4171
55.0,28.0389,27.8873,42.7865,40.8708,12.6699,79.2684,48.9489,223.7834,223.2943,226.8686,213.8762,779.3661,762.3552,776.3296,750.1552
56.0,27.9539,27.7723,43.6211,41.2149,12.4830,80.3310,49.1340,224.9606,225.2594,226.7861,212.7796,771.8628,761.3494,767.1602,750.1175
57.0,28.1850,28.2567,41.8283,40.6874,12.9649,80.5381,50.7965,224.7781,225.3316,226.4332,213.6810,781.4434,768.0405,776.4869,743.3832
58.0,28.1962,27.7156,41.7809,40.2848,12.7686,80.8245,49.9204,225.3061,224.9035,225.9252,209.3329,774.1895,766.4163,771.1923,744.7595
59.0,28.0996,27.9340,39.9656,37.5465,12.6528,80.9795,50.6290,224.2392,224.6053,230.7839,212.8777,770.5949,763.3089,785.3897,749.1600
60.0,27.8659,27.8637,42.9267,38.3105,12.1211,81.0478,50.4290,226.1729,226.2133,227.2472,212.4159,774.4082,758.7484,764.8936,753.7002
61.0,27.8385,27.7086,43.0851,41.4844,12.5413,81.8505,49.4623,223.9712,224.7562,228.3285,211.4118,770.0462,764.7315,770.6081,753.6238
62.0,27.9184,27.9772,44.5636,39.6014,12.3882,81.0467,50.0938,226.2626,226.0008,229.5960,208.6141,774.5751,763.0893,779.4758,741.1222
63.0,27.9094,27.6363,41.3284,38.9970,12.7746,81.2972,50.4294,224.1623,228.6379,229.8163,213.6760,772.4163,757.8228,778.1040,753.6376
64.0,28.0893,27.8634,40.2361,39.8378,12.5339,79.9232,50.1843,224.9005,228.0806,228.4313,214.2653,772.9673,751.0723,784.1167,754.2621
65.0,28.1150,27.8748,41.1149,41.9969,12.6635,82.1910,50.7417,226.6970,228.9447,229.9588,213.3479,773.2411,759.5973,773.0115,749.6132
66.0,28.0165,28.0773,41.2686,41.2675,13.0272,82.8164,49.1347,225.3645,230.2748,227.9713,214.4162,769.9204,761.0047,779.6996,744.0886
67.0,27.7685,27.7319,42.1961,37.1443,12.5105,82.3951,50.7383,226.1419,227.3323,227.5286,213.5841,769.6373,763.2870,772.1126,743.3686
68.0,27.8327,27.7416,42.1734,40.8950,12.2438,82.7343,50.6566,225.4422,229.3215,228.2282,212.7737,768.9023,761.9963,773.3216,745.6475
69.0,27.9498,27.9623,44.0057,36.9830,12.8896,83.9779,49.9958,224.1400,228.7496,226.7265,211.0662,774.2681,761.4588,780.5536,750.4063
70.0,28.0212,27.8345,42.0157,40.9606,12.4004,82.6665,49.4779,226.1752,226.6578,227.4352,212.3735,779.2514,760.2603,778.4322,743.3122
71.0,28.2006,27.8274,40.9987,37.2511,12.4256,83.5655,50.8659,228.7701,228.1494,226.8392,213.2954,768.8392,751.3885,773.2665,754.7825
72.0,28.0052,27.6613,39.9636,42.4059,12.6786,84.4716,51.1747,224.9648,228.6752,227.1617,210.6730,767.3460,766.5541,775.7604,752.7458
73.0,27.9495,27.7408,42.7945,39.2019,13.1609,84.6092,50.7245,227.0314,230.6187,229.9441,215.0180,775.2490,766.0469,769.2462,744.1078
74.0,27.7010,27.7759,40.9547,40.5054,12.4755,84.0839,50.2066,225.8953,227.3615,228.5976,212.3917,767.8767,764.3143,764.2747,753.5820
75.0,27.9499,27.8112,43.4542,39.1945,12.8203,83.2868,48.4407,224.8779,231.6010,227.4176,213.4905,774.9405,761.2417,771.4944,753.2101
76.0,28.2599,27.8792,43.7637,38.5756,12.4480,84.1301,49.9436,226.7084,231.6477,228.9168,210.3484,778.7891,757.9040,780.2400,747.7732
77.0,28.0237,27.8591,41.1670,40.5754,12.2479,84.2930,50.7570,224.7157,232.1984,230.5160,214.3567,766.2345,756.8583,776.2112,758.0435
78.0,27.9343,28.1375,40.5002,38.9783,12.8319,84.6224,49.1176,225.7445,231.8925,230.0032,211.1120,768.5610,775.4810,773.3072,755.4774
79.0,27.6905,27.9621,42.2605,39.4749,12.3435,85.1102,50.5871,223.9364,229.4186,228.4781,210.3556,773.2122,765.6627,768.9005,744.1191
80.0,27.9736,27.8529,39.5504,40.2221,12.8793,85.0869,49.6647,223.2803,232.4095,228.8759,213.3491,766.4976,756.0501,773.5013,751.9384
81.0,28.1826,27.8352,41.2296,41.1530,12.2229,85.1331,48.7160,223.4748,232.3163,228.2690,213.9531,769.5456,767.7463,769.3323,751.4335
82.0,27.5487,27.9536,42.0939,38.0887,12.3771,85.6173,49.3505,224.7486,232.5096,226.6322,213.8269,780.7430,765.3542,774.2980,753.0089
83.0,27.7849,27.8003,44.3992,37.1900,13.0530,84.9045,49.7099,225.8309,231.7594,229.0912,214.3007,762.6560,764.7409,770.9099,751.0302
84.0,27.8889,27.8197,41.6946,40.3296,12.9455,86.0880,47.2749,225.4209,233.9868,232.1182,214.9940,771.0200,760.4116,772.8195,755.3800
85.0,27.7448,27.8215,41.8552,40.9470,13.0001,86.6305,48.8561,223.4289,233.9259,230.4780,213.1760,785.7565,767.0528,777.7328,741.2762
86.0,27.7257,27.8601,43.2437,37.6869,12.5800,86.1018,48.8260,224.0117,234.1188,231.7366,213.5798,776.9689,760.1071,767.5594,761.5608
87.0,27.6092,27.6908,42.1298,40.0320,12.6831,85.6776,48.7121,225.3361,232.3071,225.8186,211.8824,774.2501,766.1308,779.2886,751.5424
88.0,27.8952,27.6542,40.7805,36.8296,12.9983,85.9046,47.7260,225.0917,233.0982,228.4367,214.1076,769.0101,770.6598,774.9886,751.0148
89.0,28.0052,27.7783,41.9154,42.6780,12.5866,87.0897,49.4918,223.1122,235.1534,225.3313,214.7859,774.4355,756.0822,772.2450,748.9763
90.0,27.7568,27.5587,40.7448,38.3285,12.5788,87.2543,48.6191,226.8544,237.9400,225.2416,211.1985,766.4077,768.5800,766.4051,742.8331
91.0,28.2400,27.8003,41.8867,40.5475,13.2167,87.3636,49.5422,225.1680,233.2363,228.0724,213.4861,774.6633,771.3104,768.2265,756.6462
92.0,28.0692,27.9001,40.8059,38.6464,12.2376,86.4950,48.6288,226.3844,237.2640,227.1590,210.0943,765.6949,757.4589,774.1879,745.1772
93.0,27.7981,27.5756,42.2678,42.7197,12.3389,88.0477,48.2397,224.7386,238.5764,227.5962,213.7715,768.0169,764.0630,778.4861,747.0071
94.0,27.9793,27.7269,40.8644,39.0211,12.6698,87.6974,50.4657,223.7999,236.4054,229.3115,212.4819,777.1829,774.3519,771.8628,753.9805
95.0,27.9701,27.9273,42.6317,39.2843,12.5879,88.0412,48.7413,226.2719,235.1147,225.3687,212.5189,775.7504,773.0011,776.7692,749.7387
96.0,27.9421,28.2077,39.3100,39.5117,12.9493,89.6426,47.3889,222.1136,237.3640,227.8832,214.4654,781.2174,763.1140,766.3155,748.0886
97.0,27.9876,27.6465,41.5507,37.2100,12.4838,88.7531,49.8529,222.8448,236.0314,227.1402,213.8260,773.2493,766.0576,774.8255,762.6273
98.0,28.0362,27.7489,43.2309,41.6470,12.4184,87.8697,50.0968,226.3009,236.2285,225.7819,216.1182,780.1726,771.9932,775.1804,745.9827
99.0,28.0869,27.8756,41.4512,41.3901,12.6843,88.7799,50.9698,225.2341,237.1507,228.9522,212.8046,776.1795,772.2213,770.8780,743.2183
100.0,28.0984,27.9182,43.1987,37.4262,12.3715,87.5277,50.3149,223.6333,236.2841,230.1771,211.6205,778.6162,772.0260,774.3343,744.6795
101.0,28.0254,27.6390,41.5755,40.0133,12.1190,88.7118,47.6324,226.4330,238.8842,226.9051,213.7261,769.3942,767.7234,774.8403,748.3090
102.0,27.6848,27.7698,43.6105,40.4323,12.3873,89.3337,51.1082,224.5340,238.5281,230.7198,214.9440,772.5076,776.6448,782.2218,755.0394
103.0,27.9048,27.8061,40.2543,38.8752,12.7456,89.0593,49.6298,223.1005,240.0391,231.8162,212.8843,769.3758,772.8829,774.5730,748.7794
104.0,28.0591,27.8879,41.8221,38.2341,12.8297,90.4638,49.9776,226.9285,239.8274,228.2911,212.0834,773.6953,773.1251,766.1521,752.7189
105.0,28.0872,28.0450,41.6538,40.6146,12.5225,88.6422,47.2243,223.7869,238.6494,230.4852,214.2409,771.5702,773.6398,780.2432,753.9267
106.0,28.1565,27.8071,42.3972,40.3579,12.4180,89.2923,47.0837,226.1913,239.6235,230.1435,215.3344,770.9745,766.7839,775.7396,749.9478
107.0,28.1087,28.1531,42.1897,38.8078,12.6116,89.7212,47.0743,225.3699,241.1428,228.4434,209.6656,765.1398,769.8710,777.5321,753.2046
108.0,27.9899,27.8176,40.9253,40.0059,12.0663,91.3869,48.8899,223.3714,239.4681,231.3545,211.9946,783.0461,770.2028,764.0487,749.5786
109.0,28.0112,27.8161,42.0322,40.7207,12.3078,90.2431,50.5087,222.8426,239.5889,230.2775,211.0658,765.6402,764.4969,771.4487,744.3299
110.0,28.1324,28.0697,41.8094,39.5675,12.4924,88.9563,50.1074,224.3766,240.8573,230.3454,214.2867,775.2544,771.7643,776.9162,748.3969
111.0,27.7706,27.8480,39.2937,39.1185,12.7490,89.2263,49.8929,223.7849,241.3916,229.1720,212.8369,767.8665,774.7695,775.2772,752.6666
112.0,27.9684,28.2033,42.1516,40.2693,12.3533,89.2258,47.3856,223.4585,241.1208,228.4173,214.8833,778.0559,771.7128,773.6289,750.6742
113.0,28.0017,27.8780,41.5412,39.6582,12.1897,90.9460,48.2382,223.1095,240.6923,230.4053,211.7215,769.0585,771.5730,777.0550,749.1407
114.0,27.6223,27.6731,43.1236,38.0909,12.0262,90.1346,49.3383,224.4757,241.9898,231.4774,210.7233,770.2257,770.2233,769.3708,745.6759
115.0,27.7851,27.9210,42.2705,40.9646,12.5772,90.5365,48.2670,223.7519,245.2132,231.1367,213.3823,772.2851,774.1106,777.0168,747.3167
116.0,27.9635,27.9134,43.1091,37.2566,12.5323,90.3799,49.1272,225.5683,241.2012,231.2198,213.0347,776.2953,779.9084,772.6372,753.1735
117.0,28.1272,27.6124,41.2708,39.0918,12.6777,91.6863,49.0067,226.1803,242.4203,229.0369,213.6679,771.3080,775.6970,780.2790,750.5994
118.0,27.8319,27.7263,40.9642,39.3760,12.4789,91.6251,47.6474,223.7027,242.5971,232.8812,210.5078,777.4712,774.4707,784.1511,748.9862
119.0,28.2802,28.0077,42.2703,38.3787,11.7994,92.3614,48.0177,222.7938,244.8062,232.9950,212.0877,767.7620,778.2281,780.3815,746.9504
120.0,27.7921,27.7602,42.6407,39.1618,12.6155,90.8828,50.0594,222.6733,242.6208,230.8507,212.2191,769.6309,778.1578,774.4379,737.7180
121.0,28.1387,27.7845,43.5302,38.3214,12.6313,91.0215,48.9805,224.3161,242.6225,231.0186,209.8411,767.9115,768.4008,774.7875,751.2626
122.0,27.9953,27.8761,42.3610,38.5351,12.8638,92.7283,47.4920,226.5901,244.7566,228.2232,214.5523,774.7593,768.9446,775.9481,755.0857
123.0,27.9702,27.6859,41.8569,40.4516,12.8353,91.3953,48.2507,223.3314,242.7879,229.4900,211.9577,777.4494,772.0993,768.5192,759.3566
124.0,27.8133,28.0540,41.0269,39.1177,13.0935,90.7719,49.5536,222.4942,241.6861,230.3636,213.6854,772.0798,775.6186,776.4203,752.5113
125.0,27.9662,27.9457,38.0314,37.2182,12.9029,91.9977,48.9901,223.6887,248.4493,230.3734,212.7702,780.3786,776.3314,777.1139,747.0281
126.0,28.0711,27.8098,42.1254,40.9627,12.3089,94.2716,49.4467,223.9205,245.9294,226.6636,212.7931,766.6952,778.7331,774.5736,743.8991
127.0,27.8800,27.9909,41.5048,40.1134,12.3660,92.1306,49.1734,225.2622,247.4182,230.9622,209.4173,772.0336,771.5370,777.7007,753.1862
128.0,27.8558,28.0370,41.8388,38.2927,12.6082,92.3783,48.5667,223.9547,246.1271,231.7184,210.2786,767.8694,782.3694,773.4859,740.4837
129.0,28.1012,28.0488,39.5332,38.3924,12.6744,91.6408,47.2423,226.8669,243.0664,231.2280,210.5942,774.2865,780.7118,776.8505,750.4124
130.0,28.0691,27.9432,42.2470,36.3324,12.4351,93.6899,49.9816,225.7595,246.6732,232.8942,212.0542,772.1688,781.8796,768.3666,758.6257
131.0,27.9692,28.2414,42.3596,38.2359,12.1488,92.9391,47.2901,225.0813,248.2978,230.0285,211.8992,772.2256,778.6317,774.8638,743.9382
132.0,27.8930,27.6976,41.0252,41.4744,12.0391,93.7399,48.5517,222.7259,244.6967,231.9912,211.3774,773.6402,778.0260,794.5527,748.9529
133.0,27.9264,27.8269,38.3931,40.3940,12.4699,91.9609,48.3900,226.1571,244.9472,229.8116,213.1595,766.8025,772.9380,781.7750,743.1865
134.0,27.8750,27.7982,41.9962,40.0904,12.4690,93.4747,47.3972,224.9976,242.8567,228.5795,208.7486,767.1730,769.8308,781.2386,757.2867
135.0,28.0876,27.8700,41.5271,40.8001,12.5976,94.0406,48.2315,227.5356,247.1698,231.6339,211.0798,770.8689,790.2634,776.0284,746.3543
136.0,27.9326,27.9846,40.2398,38.6579,12.2295,93.4871,46.5032,224.7789,245.2933,232.0996,214.6720,764.3729,775.4797,770.4211,752.5453
137.0,28.2468,27.8562,43.0429,38.8848,12.5757,94.2027,48.3214,224.7163,245.8539,231.3607,211.0405,767.9370,784.5348,771.3083,746.5724
138.0,28.0040,27.7548,41.5444,39.9017,12.4400,94.8275,48.2752,226.0108,246.1372,228.2106,215.4654,775.6203,773.4908,766.3384,740.5925
139.0,27.8217,28.2590,41.7585,41.8413,12.3684,92.6794,49.0182,225.0041,250.1560,232.8728,212.9688,771.8324,781.4427,778.0926,754.0525
140.0,28.0334,27.7123,41.4348,39.4239,11.9385,93.5452,46.7531,225.6495,251.1868,230.9312,213.1207,770.0850,782.5336,782.1863,748.1754
141.0,27.9049,28.0529,42.7970,42.6877,12.6971,93.3350,48.4395,224.7004,248.1374,231.7165,211.9994,772.8602,783.6048,778.2448,749.1526
142.0,28.1734,27.8808,42.7477,38.7016,12.7980,93.6117,48.3360,223.5983,250.9692,232.7088,212.5925,772.3803,778.9531,776.4859,753.4832
143.0,27.9377,27.6901,40.6609,41.8007,12.4705,95.1119,46.3028,226.2432,247.3364,229.5287,213.0095,771.9861,777.5737,769.7250,743.9897
144.0,28.0297,27.4957,41.9357,38.1902,12.5569,93.5377,49.3030,224.7127,249.7584,231.0194,213.2975,763.4575,773.2736,767.5850,743.9275
145.0,27.8861,27.7190,41.5544,38.1131,13.0118,93.8834,49.2854,223.5366,246.5432,232.1359,211.2028,769.1568,771.7035,768.9349,749.5108
146.0,28.0068,27.9294,39.7136,40.3920,13.0658,94.2842,47.0821,227.1650,248.5947,227.2437,209.1730,770.4930,774.3962,766.8910,746.1724
147.0,27.8983,27.9328,44.4113,37.5513,12.3443,94.6330,48.1157,223.2126,247.4496,235.2737,213.2301,772.7320,778.7322,775.1813,750.7685
148.0,28.0489,27.9495,39.8686,39.2128,12.3850,95.4374,48.1416,224.4502,247.7651,231.7627,213.9891,775.2011,789.0743,772.2384,753.1200
149.0,27.7722,27.9941,41.7992,42.3372,12.4850,95.9008,46.6193,226.3883,249.7576,232.5191,212.7131,768.9444,782.4453,776.1832,742.8932
150.0,27.7535,27.9386,39.9568,36.9334,12.5713,93.4609,48.7143,225.9540,249.2298,229.5942,210.7557,769.1678,778.5668,763.1881,750.2138
151.0,27.9737,27.9241,42.5684,39.6355,12.3754,94.1503,47.9553,223.9732,247.2103,232.7779,212.4101,773.8289,784.5176,764.1714,750.5153
152.0,27.9202,27.7925,41.8666,38.5523,11.8327,93.1490,47.9443,226.1783,248.5654,231.4469,211.5445,770.2470,779.7247,773.5819,753.1681
153.0,27.8516,27.7050,39.6929,39.7176,13.2140,94.2217,48.1030,224.1513,249.8631,230.1510,213.0104,770.5552,778.7166,771.9505,751.9966
154.0,27.8127,27.9397,38.8683,39.0150,12.5843,95.6724,48.9526,222.7930,250.0763,230.6255,211.2265,768.5993,777.0036,772.9067,750.1901
155.0,28.1049,27.7757,40.9160,40.4948,13.1871,95.2283,48.3829,225.4318,249.8614,231.7781,213.2730,767.3143,778.1861,777.7689,757.6881
156.0,27.9416,27.8809,41.4629,37.9442,12.5641,94.8923,48.4314,225.2502,248.9631,228.5688,213.6035,776.6719,782.8145,770.9063,749.0757
157.0,28.1968,27.4989,41.3601,35.7458,12.3561,95.6242,48.4815,223.4091,249.9780,230.5975,215.8304,777.3699,785.7144,774.1503,741.2417
158.0,27.8653,27.7148,41.6680,36.4439,12.4540,97.0730,46.4497,226.4573,251.2281,230.0994,210.4639,771.3661,782.8211,775.8687,743.9929
159.0,27.9279,27.6168,40.3497,38.1006,12.5633,96.0449,45.7512,225.3158,249.7120,230.4368,212.8435,780.9034,784.8495,773.5208,745.5193
160.0,28.2338,27.7478,45.9990,40.7144,12.8278,95.8059,49.5155,223.8633,250.5818,231.7537,213.4461,775.8727,776.4233,769.7995,744.4099
161.0,28.0036,27.4905,43.3073,41.3306,12.5227,94.7536,48.3467,225.4531,251.1756,228.0148,209.6525,769.5687,783.6242,774.5916,751.4553
162.0,27.6691,27.9402,40.6604,38.6129,12.7649,96.7582,48.7124,225.3259,251.0669,232.4737,212.3239,769.0192,775.3742,778.4740,755.2416
163.0,27.8611,27.8153,40.6426,40.3086,12.8827,96.6382,48.5527,223.9123,248.1115,232.7805,213.3225,773.0643,784.5858,782.1933,752.3922
164.0,28.2651,27.9118,37.6251,39.6866,12.8395,96.0204,47.2836,223.0622,252.3121,231.9475,212.2415,770.5557,778.2202,773.0026,749.7337
165.0,28.1926,27.8148,38.9523,38.5930,12.7105,96.5835,48.1145,222.9284,253.0935,229.9127,214.9398,765.6318,787.2586,771.8657,747.0973
166.0,28.2307,27.6565,43.1621,37.7610,12.6040,96.0752,48.0677,225.0336,249.5677,231.8232,212.5780,782.0228,777.4607,762.2686,753.8472
167.0,27.8026,27.9686,42.3467,40.8705,12.2796,94.6844,45.0600,224.5340,248.3233,230.7044,211.7281,774.2000,777.9100,771.5728,750.9647
168.0,27.9820,27.7723,41.6375,40.6611,11.9757,96.2344,47.4235,228.2788,250.5263,232.5451,211.9906,777.2383,771.8947,762.6799,749.2980
169.0,27.8311,28.0525,43.1869,40.4995,12.2566,95.9169,48.4900,225.9667,252.6300,229.9674,210.8891,768.2561,780.0961,777.5765,747.3414
170.0,28.1600,27.8738,41.2591,37.7517,13.1489,96.7115,48.2568,223.4311,249.3866,233.7495,213.8002,768.4850,781.4835,785.1163,755.1746
171.0,28.2157,27.8445,41.3650,41.4561,12.7294,95.3760,47.6089,225.2992,253.2126,232.6375,208.8935,777.0098,780.1608,773.9697,737.7554
172.0,28.1002,27.7494,40.3473,37.7090,12.2029,96.8152,46.7314,225.4240,252.4481,231.6653,214.8288,775.4883,775.3454,767.1421,748.5949
173.0,27.9192,27.7973,39.5007,39.1047,12.1171,95.8463,47.9171,224.2204,249.6736,231.3869,212.5911,777.7554,786.6502,774.5737,744.0994
