timestamp,volt1,volt2,amp1,amp2,E1_FFlow,E1_OilT,E1_OilP,E1_CHT1,E1_CHT2,E1_CHT3,E1_CHT4,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4
13.0,27.5732,27.9638,43.9270,43.1794,13.8480,69.8741,49.2717,223.9795,217.9524,227.6562,212.2069,780.9642,759.4351,781.6371,753.6599
14.0,27.7621,27.8244,43.1881,40.3731,13.7187,71.1687,49.5540,224.2600,218.1623,225.3639,211.1518,785.0298,768.4179,785.5948,755.6730
15.0,27.7753,27.6817,42.2482,40.6722,14.0109,69.2722,51.0570,222.6381,216.1063,228.1414,214.6382,787.5324,767.4616,778.5173,772.8790
16.0,27.7471,27.8071,44.8214,41.7726,13.6583,70.8987,50.5190,225.4850,220.5261,228.0380,214.2198,779.0162,768.1937,786.1099,767.8319
17.0,27.8512,27.9420,46.1090,41.7568,13.8920,70.4205,51.1114,227.1099,217.6429,228.9896,212.8235,777.6760,764.9563,786.1029,761.1753
18.0,28.0924,27.8511,43.7808,43.0342,14.2020,71.2460,50.9401,227.0747,220.1741,230.5614,213.1784,786.1249,771.9286,789.7176,761.2756
19.0,27.9076,27.7352,43.5859,42.3396,13.3615,71.1289,49.6837,225.3381,222.6137,227.5698,216.1381,776.3464,771.1126,791.3753,752.8896
20.0,27.9264,27.7604,43.7464,43.2300,13.2238,71.3646,51.0956,225.1321,219.8476,226.7757,215.0111,787.6445,775.7587,790.1114,761.7420
21.0,27.6727,27.7515,45.5466,43.2602,13.0977,73.2704,50.7134,225.5273,219.4022,227.9664,213.5133,792.5688,771.2156,784.7137,770.4222
22.0,27.8971,27.8905,39.7702,39.8146,13.5236,71.8687,50.8699,229.1663,219.0751,229.1127,213.3078,789.0145,763.4922,793.5481,773.6908
23.0,28.1925,28.0000,44.3209,41.7470,13.0252,72.1613,51.9226,224.3818,220.7838,227.2777,213.7423,795.0971,759.8022,788.1928,764.3457
24.0,27.9581,27.7776,44.7632,38.9204,12.7877,73.2772,50.7319,225.5743,218.8563,227.8994,214.4371,789.8910,760.8785,791.3375,755.9996
25.0,28.1224,27.9980,45.0579,42.8003,12.7477,73.5957,51.7927,225.6947,219.7226,228.5870,214.4201,782.4920,762.7315,787.8801,755.2251
26.0,27.8739,27.8064,40.7377,41.6174,12.6298,73.6975,51.3868,228.7506,221.4614,228.3421,215.2115,779.1648,762.1001,783.8252,756.8388
27.0,28.1010,28.0030,40.3203,38.5593,12.2385,74.3186,49.9448,226.4886,220.4601,226.5067,216.9593,789.4874,759.1792,777.7956,763.2024
28.0,28.1091,27.8512,40.6084,37.0854,13.1669,74.0412,53.4795,228.6727,219.9168,229.1555,213.5506,777.3119,766.2495,784.2071,747.7189
29.0,27.9874,28.2345,41.7871,39.4923,13.0515,74.6720,52.0388,224.8397,218.8065,225.8170,212.9544,784.3905,758.0223,785.3214,754.3834
30.0,28.1146,28.0317,41.3580,39.7388,12.3158,74.9770,51.1154,227.1487,222.7951,227.7221,211.5898,777.4703,765.4920,782.5286,754.1087
31.0,28.0091,27.8116,38.7999,39.1086,12.7920,73.9468,52.5531,224.7966,220.4499,225.3621,212.6347,778.8465,772.1089,784.2463,764.7452
32.0,27.9299,27.8254,42.1617,39.2178,12.4895,75.5336,51.3265,228.8824,221.3158,229.6826,215.0154,775.3288,763.7189,786.0695,746.8424
33.0,28.2123,28.0938,39.4931,39.7873,12.5569,76.5870,51.6078,224.7137,220.0162,225.7023,214.1179,769.9610,761.3144,771.4973,751.6677
34.0,27.7824,27.9885,42.0807,38.4054,12.7324,76.2479,50.3577,225.0067,221.5607,227.7834,213.2913,779.8263,759.1022,781.9629,748.1083
35.0,27.9436,27.6989,43.6256,39.9462,12.9989,75.7361,50.7034,229.9483,221.2598,227.4450,214.0938,773.1740,769.9341,778.9260,749.5539
36.0,28.0914,27.8246,44.5150,37.9706,12.2240,75.7170,52.4585,226.6779,220.0681,226.4021,215.1811,776.9790,762.1681,767.3411,749.2966
37.0,27.8099,28.0937,40.6036,41.0628,12.7579,75.7875,51.9937,223.8893,224.2664,227.5269,216.4888,775.6411,756.2984,771.9236,757.8582
38.0,28.1818,27.8947,40.9159,36.7611,12.5723,75.8388,49.6639,224.8495,226.2594,229.3073,214.0824,779.1114,752.1746,773.1555,750.9342
39.0,27.9308,27.9925,38.9796,40.6431,12.9404,76.5920,51.9162,224.5198,221.2387,229.2587,214.4416,773.2066,754.7139,773.9492,753.2248
40.0,27.7803,27.8695,41.6820,39.0011,11.7277,75.2013,50.3853,223.4362,224.1931,227.3664,214.7598,782.1626,755.1663,778.0898,757.7101
41.0,27.7578,27.7329,41.8563,43.2061,12.9581,75.8444,52.3711,225.5703,223.6003,226.1161,211.8764,768.2755,757.7539,775.9152,744.3451
42.0,27.7690,27.8230,42.3141,38.0846,11.9721,76.5248,49.2438,225.6214,220.9272,223.7902,214.1874,776.1809,761.6276,770.5830,747.7176
43.0,27.8335,27.6675,39.1087,39.6218,12.6863,77.4933,50.6863,227.2365,222.5732,226.0007,213.6183,771.2844,745.1018,774.2608,749.1514
44.0,28.1262,27.7539,42.0515,39.3762,12.0262,78.1331,52.0130,226.6864,220.7731,228.2728,215.2492,772.3263,752.4750,768.7711,756.7273
45.0,28.1771,27.8629,42.7928,40.8484,12.3418,78.8559,51.1666,226.5304,223.7604,229.0619,215.1399,772.5099,754.9599,770.2515,753.3095
46.0,28.0886,27.8924,39.9059,39.6599,12.5622,78.4081,50.3043,225.1416,223.7022,225.6581,215.4456,781.3937,764.9082,769.9778,743.3606
47.0,28.1151,28.1184,41.9785,40.0665,12.2500,79.1193,50.5051,226.6600,223.1409,226.9530,212.1482,767.8943,764.3711,779.4050,753.9465
48.0,28.0883,27.7322,43.0109,39.3547,13.2559,78.3734,50.1463,224.3519,221.8030,227.2768,215.5721,774.5034,757.9876,771.9920,746.6799
49.0,27.7813,27.6421,41.4189,39.5554,12.7688,80.0752,50.2194,224.2309,226.5651,228.2216,212.3761,772.3334,764.8797,781.1575,754.4889
50.0,27.9345,27.8276,42.3955,40.2299,12.8528,79.9606,48.8272,225.1137,224.3979,228.9957,213.6031,771.9197,752.1218,780.3003,752.3179
51.0,27.7747,28.1032,40.2426,40.5236,12.6363,78.4642,50.3380,224.0447,224.7326,228.3667,212.0318,772.1141,759.5900,776.7534,747.9626
52.0,27.9209,27.7475,38.4130,41.3399,12.2639,78.6715,48.1452,225.8081,226.3752,228.1477,214.8361,770.9348,757.6615,775.8806,748.2047
53.0,27.8910,27.9934,41.3995,41.3004,12.5247,79.7601,51.2658,225.4357,224.7455,226.9866,213.7613,777.0024,759.5146,778.1662,744.6593
54.0,27.7590,28.0051,43.1727,39.3943,12.3275,80.6223,50.4085,225.1865,223.6124,227.9846,214.4489,771.3902,769.5750,772.0150,752.5109
55.0,27.8106,27.7260,42.9695,38.5428,12.3952,81.0369,48.7569,226.8960,224.0097,227.9785,213.2389,762.2668,754.3699,773.9390,756.6632
56.0,27.8182,27.8365,40.7007,39.2741,12.4548,80.1298,49.6121,227.0035,227.4665,228.3540,213.6819,777.4286,762.8365,776.5710,753.7162
57.0,28.0277,27.6319,43.2335,41.4529,12.4206,81.0803,50.7421,226.1780,225.4892,229.4931,213.1857,772.1814,759.3164,783.6714,746.9744
58.0,27.5786,27.6406,40.3143,40.7592,12.5463,79.8794,50.6160,226.4500,224.5200,226.5954,215.2469,770.7543,758.9525,781.5278,752.1472
59.0,27.6800,27.7393,40.7780,38.1344,12.2546,81.1056,48.9749,223.7685,226.8212,228.7132,211.2247,775.3636,767.5831,775.1675,744.4274
60.0,27.7959,27.9066,41.1293,41.4076,12.3513,80.9307,49.6701,225.0228,225.3565,228.9946,210.2493,763.8776,753.5502,768.1759,750.2095
61.0,27.8144,27.8706,41.3572,35.9656,12.1189,81.3785,49.5957,225.8035,226.4935,228.4919,214.2560,789.3041,763.1756,772.0784,745.2858
62.0,27.8613,28.0671,41.9837,40.7918,12.6061,81.2222,51.4352,226.7338,226.9173,228.1093,212.5500,776.0684,761.9926,772.3620,744.2943
63.0,27.9565,27.9149,45.7836,42.1528,12.3767,81.7998,49.0516,224.2317,226.9516,226.2808,211.9143,779.1061,772.0560,769.6159,752.2359
64.0,28.0568,27.6446,40.1549,38.2965,12.6252,82.2571,48.2537,223.7191,228.6705,226.6343,211.8405,766.9691,762.5864,765.0150,739.7401
65.0,28.1368,27.9236,41.4682,40.2604,12.1053,82.2251,50.1996,224.8420,228.5259,227.3599,213.8176,771.4553,765.7477,771.8168,760.6527
66.0,28.3598,28.0472,40.0890,39.1819,12.7476,82.0650,50.8694,226.0695,227.3587,227.9704,216.8304,774.2542,760.9809,762.5040,755.2765
67.0,27.8128,27.7403,42.1228,40.5082,12.3697,83.0744,52.1569,223.4661,230.7115,227.7998,210.4665,768.5072,768.3266,775.4934,752.2155
68.0,27.8602,27.9887,40.0131,37.5685,12.2533,83.0582,50.1079,222.7911,226.3349,229.9241,212.2903,776.4537,766.5079,769.7603,744.0937
69.0,28.0369,27.9590,40.6162,42.5169,12.5200,82.8899,50.0184,225.0433,229.0963,229.9715,214.1569,775.5448,763.3039,771.5926,751.3270
70.0,28.1685,28.0452,40.7563,38.6925,12.3773,83.3293,51.0980,225.5373,229.7679,230.5141,214.2353,775.2725,756.0316,772.1591,751.9339
71.0,28.1530,28.1224,40.7748,42.9885,13.1458,84.4171,50.6362,223.5198,230.7783,227.1258,211.8819,771.0321,765.9801,784.5315,751.8591
72.0,28.0785,27.8694,42.5605,42.5404,12.5087,84.0735,50.5928,224.6813,230.3238,226.5664,212.0472,773.8622,773.6485,777.3667,751.0805
73.0,27.8331,27.7615,43.0203,40.4503,12.4567,83.9831,50.4258,225.1456,232.0272,229.2263,213.8822,778.5450,770.8044,762.5726,753.5573
74.0,27.8481,27.8430,44.8217,41.9360,12.7365,84.8318,49.0423,221.7258,228.4468,227.2123,217.0454,785.6918,754.7737,769.6487,746.8599
75.0,28.0806,28.2346,41.6842,40.2415,12.7048,84.6510,47.2615,226.4361,232.2102,227.1444,211.2850,768.1642,767.7591,772.4403,746.2739
76.0,27.9070,27.6849,39.6495,39.4348,12.9617,84.2417,47.8803,225.3126,232.0617,227.9876,212.9194,782.0900,762.8436,774.2812,746.8578
77.0,28.1618,27.6994,42.4443,39.4484,12.6088,84.7621,49.9032,224.0642,233.4943,227.8205,210.2866,774.0604,770.2680,779.3638,753.4883
78.0,28.1206,27.6755,40.1380,40.1642,12.6017,86.9966,47.9815,225.2869,229.8920,229.0924,213.1846,772.5105,764.7560,774.4270,753.4811
79.0,27.9806,27.9710,43.1813,38.4353,13.1344,85.1979,48.6550,224.4520,231.9961,227.6404,214.5592,764.6479,769.6708,769.7267,739.9279
80.0,27.8007,27.8080,41.9556,40.1288,12.2193,83.6865,49.4987,226.6032,230.5128,227.3732,211.4264,777.5592,769.2865,775.1096,753.8897
81.0,27.7498,27.8783,41.9135,36.9876,13.1271,85.0686,50.9629,224.8669,232.0426,226.6590,215.5081,767.6397,769.6325,782.7913,744.1992
82.0,28.0648,27.8903,40.2022,40.4291,12.8304,86.0246,49.9565,225.6117,230.9406,231.8077,213.5050,773.0292,765.2406,778.8779,756.8448
83.0,28.1544,27.8167,42.9788,37.5605,12.5750,86.1660,48.7342,223.8598,234.3628,229.4598,211.8834,767.2973,772.5257,777.3478,749.5306
84.0,28.1002,27.6761,39.8496,40.0890,12.1333,85.2888,50.4012,223.1278,233.1141,229.7169,209.3724,773.8221,763.2780,765.7502,751.7047
85.0,27.8252,27.9196,40.7567,38.4301,12.7911,86.7861,48.6372,223.6551,232.9242,228.8333,210.2982,776.8123,763.8019,770.8487,749.7040
86.0,28.1102,27.6650,43.3493,38.1321,12.3861,86.4865,48.1209,223.5651,233.7445,230.8830,212.1902,764.5969,774.8088,770.0008,758.1945
87.0,27.6706,27.9586,41.8486,36.7560,12.5158,86.6941,50.0041,223.5193,235.7086,228.9731,214.0341,782.3418,768.4408,778.8686,746.6928
88.0,28.1736,27.5749,42.6572,41.7246,13.3426,87.0967,48.1060,224.9869,234.0522,227.7922,215.1622,772.9998,762.3329,772.5831,747.8626
89.0,28.2716,27.9572,40.2501,38.8673,12.4095,87.6807,48.1569,224.5446,233.4684,228.9333,213.3409,776.0677,761.9104,774.3644,748.5091
90.0,27.8561,27.8735,40.9541,37.0432,12.9329,86.2217,48.7441,224.5719,235.6001,233.6149,214.4383,774.0826,772.5748,770.0393,740.1144
91.0,27.8610,28.0158,44.2153,39.3224,12.3618,88.3774,48.5239,224.5347,235.0562,229.4219,214.3071,771.4522,763.2694,780.9570,755.4346
92.0,28.0382,27.7010,40.4861,37.6367,12.8362,86.9286,49.6466,223.3679,234.6103,228.6169,212.6089,768.9482,765.1470,778.5130,746.1402
93.0,27.8412,28.0771,42.9806,40.8661,12.6006,88.3303,48.6097,222.4617,236.5194,228.4645,214.4756,768.1337,770.0881,776.5544,751.0627
94.0,27.8975,28.0243,40.1013,38.1887,12.6839,88.8025,49.3509,226.0844,236.5448,227.7068,214.6486,773.9474,758.6095,770.6178,755.8382
95.0,28.0714,27.8836,41.1231,38.9164,12.5394,87.8882,48.9834,225.5185,236.2137,229.2336,213.0175,779.1498,762.5957,773.3881,750.0330
96.0,27.9402,27.8389,40.3034,39.3838,12.6248,89.0685,49.0766,224.0437,234.8377,228.0041,213.1202,771.9399,772.5084,778.5598,744.0706
97.0,28.0176,27.9279,38.6691,39.4105,12.7951,86.4806,49.7888,225.2070,234.5321,228.5506,210.3695,771.5101,771.1449,774.0181,743.5596
98.0,28.0656,27.9517,40.0020,36.5268,12.2694,88.4511,48.0279,221.8250,236.7519,229.6949,212.7341,775.8677,774.9176,776.5409,749.0345
99.0,28.1194,28.1552,41.0625,38.8572,12.9981,88.3833,46.7356,225.5907,237.7884,229.9031,212.3747,768.3301,767.7570,773.6463,752.0940
100.0,27.8636,27.8191,42.5680,36.8604,12.5093,89.4834,48.7031,227.7359,240.4048,230.1842,214.1943,778.8131,772.6438,771.5783,754.7630
101.0,27.6997,27.7581,40.4571,39.3738,12.6852,88.0050,49.1648,228.3329,238.6928,229.1226,211.9475,774.7131,769.2013,780.3259,751.3159
102.0,28.1945,27.7947,40.7465,41.6365,12.8075,88.3165,50.3451,223.7221,238.3666,227.4078,212.5011,775.4115,773.1079,769.4659,754.3856
103.0,27.7602,27.6890,40.8165,39.3969,12.7886,89.8159,48.8718,223.2464,238.2704,230.3707,211.6197,776.7660,780.2192,774.3940,749.2237
104.0,27.5465,28.0014,38.9585,42.1164,12.3800,88.7823,49.8789,222.2089,240.7526,228.8989,211.1273,776.8816,768.9566,773.6820,762.2087
105.0,27.9296,28.2556,40.6688,38.9822,12.6192,89.5847,48.3980,224.3607,237.6248,227.5398,211.6955,773.8673,774.6233,776.9986,741.2864
106.0,28.0987,27.9270,41.6099,37.8110,12.8413,91.0199,47.4341,226.0181,237.7954,228.9758,210.1262,774.6463,774.8483,781.3228,743.6648
107.0,27.6677,27.6252,41.8611,37.7568,12.0856,88.9907,49.6312,222.8693,239.5729,226.5414,211.7633,778.4093,771.8609,771.9248,744.7616
108.0,27.9396,27.6944,42.2431,41.9147,12.6250,89.1724,47.5326,226.2684,239.4850,230.0450,212.1770,782.1581,772.7061,774.7801,755.7266
109.0,28.0188,27.7913,41.5437,39.5890,12.3220,88.7207,46.8124,225.4715,241.7593,234.3495,211.8090,787.4788,764.4653,779.4889,750.8291
110.0,27.8844,27.9054,40.3297,40.4642,12.6254,89.1838,48.1583,227.8328,240.0197,230.7346,213.0036,776.0172,769.5791,768.0132,750.2024
111.0,27.8294,28.1020,39.8002,37.2202,12.5478,90.6054,48.1572,223.3904,239.3921,230.6597,212.3919,770.4861,774.2563,773.1294,750.4328
112.0,27.9406,27.9930,43.3804,39.4532,12.5791,89.9110,49.5290,225.5422,242.5923,232.2757,213.2560,772.9613,778.9992,770.0717,738.6544
113.0,27.9459,27.8488,42.5796,39.0986,12.4036,90.6951,49.7467,221.6416,241.1432,229.4624,212.2002,778.4930,777.5740,770.7679,745.0846
114.0,28.0624,28.0770,42.1850,40.8411,12.8346,90.6586,48.1612,224.4181,242.7034,231.4701,216.0045,779.6598,775.9842,781.3993,746.9695
115.0,28.1771,27.9064,41.4116,40.2430,13.1624,91.8882,48.4497,224.2052,244.9652,230.7785,213.4119,774.6959,775.6129,773.6114,757.3825
116.0,28.0003,28.0121,40.8300,34.9546,12.9514,90.2328,50.3128,223.0526,244.8062,229.4440,213.9517,771.4242,764.4565,777.0806,756.0277
117.0,27.9864,28.0155,43.3692,36.9828,12.2719,90.6504,48.0345,226.3665,242.0825,231.2179,212.1479,764.4481,775.1424,769.6465,745.0490
118.0,28.1229,27.8806,42.1955,36.4802,12.6009,91.2972,48.0528,229.6130,240.5933,231.8653,212.1917,766.8133,767.0060,779.7817,761.0986
119.0,28.0213,27.7014,41.8166,38.2574,12.4909,92.2075,48.6950,226.5584,240.9355,229.4472,213.0632,768.7606,776.7756,776.1160,743.3286
120.0,28.0420,27.8614,44.1819,38.5399,12.7959,91.2331,47.8787,222.8310,245.8428,233.0293,211.0040,766.5144,769.1391,767.4891,751.3591
121.0,27.6575,28.0874,41.2564,36.9402,13.0254,91.5873,48.9640,226.8163,244.7187,229.7672,212.9065,770.8209,778.1891,780.3087,752.1518
122.0,28.0954,27.8488,38.9455,39.1319,12.9611,92.5803,49.0796,223.7140,245.1202,229.0104,212.2777,771.4009,778.6025,779.5438,752.3007
123.0,28.1673,27.7603,44.1791,39.2951,12.7263,91.7467,49.4312,223.3037,242.8384,230.0087,213.4654,770.5573,775.6604,770.0505,755.7598
124.0,27.9988,27.9883,41.7448,38.1666,12.6155,91.7531,48.6229,224.6967,245.0342,231.3851,215.2990,771.4776,776.6167,775.2836,746.4995
125.0,28.1320,27.8167,41.3460,37.0655,12.4010,91.7493,47.6376,221.9186,244.9821,229.4107,210.1325,772.2933,783.4559,785.3319,749.3174
126.0,27.8070,27.8427,43.8146,41.8673,12.3226,93.0060,48.0471,224.0079,243.5328,231.6513,214.0379,771.9449,782.2068,778.5153,745.1111
127.0,28.1471,27.5223,39.6581,40.9288,12.4791,92.2653,48.1612,224.9680,244.4902,228.7434,212.5798,771.9294,780.5289,770.7468,746.4163
128.0,27.6878,28.1834,38.2611,35.2257,12.7876,93.2924,47.8242,228.0297,244.7105,231.2264,210.6986,771.8253,777.1380,783.4070,753.9040
129.0,27.8993,27.7332,39.7389,37.3177,12.4485,92.8028,49.5989,223.9602,244.1317,229.7543,214.5687,771.8717,775.8191,779.8080,753.0598
130.0,27.9658,27.8447,42.8475,37.9112,12.5730,90.9565,47.5431,225.3964,249.3621,232.2365,213.0770,780.0726,772.5034,777.2506,753.0370
131.0,27.8519,28.0106,42.8520,37.0646,12.4559,92.6189,48.0137,227.0184,246.4626,229.4327,213.9889,772.7073,781.3377,790.7056,747.3009
132.0,27.8758,27.9170,43.0285,41.1830,13.2396,92.6740,49.1118,224.3962,244.7266,232.2166,210.5586,768.7881,784.1988,778.9364,760.1003
133.0,27.9931,27.6795,37.6685,39.4556,12.8923,92.7221,48.3942,224.8972,245.2237,232.7659,212.4818,767.6998,774.3079,773.8064,749.7160
134.0,27.9222,27.7983,41.1270,39.0511,12.0588,93.1166,47.6409,223.2763,245.2738,228.7108,211.3142,767.1435,785.8768,774.7390,753.5771
135.0,28.0881,27.7650,43.3947,40.2134,12.9136,92.7590,48.5065,223.3740,246.7222,229.5656,214.3917,769.8319,776.6010,772.0727,749.6045
136.0,28.1077,27.7844,39.0959,39.6176,12.6855,93.2599,47.8658,224.9406,248.6510,231.9911,212.3899,766.5901,783.1807,767.7050,751.6329
137.0,27.8586,27.7455,42.4272,39.5967,12.8071,94.1197,48.6465,225.7803,245.8880,233.6893,212.8955,765.7370,784.7423,771.9090,755.4147
138.0,28.0414,27.7486,40.4156,39.5760,12.8907,94.3468,48.5817,223.5038,251.2498,227.4406,214.5435,772.8753,779.1408,775.1297,746.9840
139.0,27.9484,27.8829,40.8151,38.8589,12.3342,95.6187,48.9246,226.0460,246.8783,231.1646,213.9926,774.4827,778.2915,778.1498,759.7230
140.0,27.7633,27.8361,40.5648,40.3153,12.8438,94.3721,48.5485,225.1297,247.1175,231.4669,212.8417,767.9343,784.1788,774.1616,758.0523
141.0,27.8558,27.9137,46.0362,37.9774,12.1333,92.9249,49.7142,225.2160,245.6249,233.4406,212.8301,768.2517,775.9481,770.4053,749.6898
142.0,28.1521,27.5599,41.9826,38.2886,12.6058,92.7919,49.4857,225.2506,247.9812,232.7198,213.8570,779.6189,770.9959,774.9236,748.6030
143.0,27.9888,27.6447,43.5254,40.0903,12.1963,94.0890,49.4348,221.6870,248.9769,230.5466,213.3713,769.7915,777.2377,775.8244,757.2845
144.0,27.9655,27.6313,41.8123,38.5284,12.6686,94.7265,47.1139,225.6954,248.3293,231.8045,211.7054,769.8724,773.7724,778.3890,746.7539
145.0,27.7643,27.9555,40.2704,38.2319,12.7226,94.1165,47.3669,222.6987,249.6024,232.8730,211.2430,775.0949,782.9052,782.3622,754.8792
146.0,28.0683,27.8688,41.3315,38.2043,12.4349,94.0277,49.0675,224.3804,246.1681,232.5412,212.4300,771.0324,771.0842,778.2843,757.8882
147.0,28.0470,27.9935,40.6502,40.1079,12.5531,94.0494,48.5386,222.5561,247.4063,232.1732,213.7503,780.4046,783.9468,769.4665,748.8288
148.0,28.2070,28.0767,42.2479,39.3912,12.4750,95.0146,47.5401,224.3294,250.3889,231.9349,213.4225,763.7783,778.3260,775.3580,747.2491
149.0,28.0350,27.7594,38.8846,39.8298,12.6251,93.8665,47.8906,225.0069,251.2658,231.2835,213.0190,769.7472,769.4389,775.2774,757.6537
150.0,27.7255,27.7346,43.2094,42.0936,11.7110,95.4532,46.1033,225.7643,247.9839,231.0594,211.6820,775.5780,780.3270,773.2978,748.0762
151.0,27.8481,27.6815,41.3673,41.2611,12.0944,93.2985,48.2886,224.4965,248.9821,230.3348,214.2025,762.8670,775.6029,775.6716,750.5750
152.0,27.7206,28.0331,40.6442,40.1105,12.5639,95.8233,47.2860,223.1511,249.2575,231.1371,213.7189,768.3513,772.8208,775.4885,748.1979
153.0,27.5915,27.9871,41.3784,38.2820,12.3259,93.5306,47.7151,227.1403,250.5155,232.0052,213.0960,769.2715,786.2300,784.6959,746.2742
154.0,28.1554,27.7836,42.4518,39.4193,12.3057,95.5269,50.3566,222.0877,251.8879,232.2080,212.5434,776.3416,775.1166,774.6721,753.9477
155.0,27.8261,27.9023,40.6808,38.6634,12.9324,94.2324,48.0816,226.7961,250.0197,230.3271,215.6420,780.4320,770.7680,774.9821,750.9743
156.0,28.1549,27.8345,40.1606,40.0489,12.8138,95.5303,47.4600,223.6572,249.0577,230.2934,213.2167,775.6684,787.5422,770.1963,756.1399
157.0,27.6979,27.7384,42.7769,39.6769,12.6233,96.3906,48.1777,226.0062,251.1208,230.8748,211.7175,776.6043,784.8929,783.1072,742.8950
158.0,27.8753,27.9667,43.4338,35.9329,12.6577,97.0649,49.5576,224.6856,251.1397,232.7931,212.2053,772.7568,785.0852,777.7527,744.6655
159.0,28.2082,27.9461,41.5992,38.4478,12.7012,95.1267,47.7898,225.5579,250.7001,233.8976,211.9605,768.1752,783.3683,780.6239,742.5481
160.0,27.7754,27.6938,42.6180,39.6875,12.4790,95.3495,49.2367,223.5005,251.4246,234.7561,212.2361,776.7453,777.6382,762.2998,751.3777
161.0,27.7658,27.9367,39.2094,41.7797,12.5009,95.3800,48.0551,222.8143,252.2738,232.1746,212.7646,762.8558,779.5560,770.3188,749.9535
162.0,27.7306,27.5470,42.4344,41.1651,12.2981,97.1203,48.7914,225.2255,249.1909,230.7603,214.5561,782.2117,797.7367,779.5651,741.1747
163.0,27.8069,27.9112,42.0559,39.3311,12.1768,96.2840,46.0102,227.6103,250.6258,231.7574,211.7808,772.0897,782.6967,783.1134,754.3426
164.0,27.8216,27.8997,44.6100,39.4786,12.1298,96.8944,48.0123,225.1083,251.0099,233.6539,214.0361,773.5235,772.6709,777.0829,746.6783
165.0,27.8960,27.6710,40.8492,37.9611,12.7958,96.2682,46.7240,227.2505,251.3077,230.5157,212.1256,768.2357,774.9525,769.0492,756.6427
166.0,27.8275,27.7671,44.8936,41.2382,12.1555,96.5063,48.2659,224.2664,251.8219,232.7575,216.5442,773.0167,781.0901,771.1117,741.4005
167.0,27.8849,27.8016,40.5464,39.1233,12.6723,97.4443,47.5004,224.9917,249.7104,228.5213,211.5135,776.6452,783.9623,770.4875,747.7531
168.0,27.9211,27.8380,41.8026,39.0222,12.3375,94.9551,46.0934,225.2951,250.3821,231.5954,214.6471,770.6022,783.6792,776.4656,750.2918
169.0,27.7740,27.7728,41.0313,42.0464,12.7916,95.3728,47.6959,225.7873,251.4932,231.7347,212.1655,771.9393,777.2640,774.7533,749.6319
170.0,27.7694,27.9580,41.9992,40.0367,12.5185,96.4118,45.3421,225.9951,253.6267,233.3633,210.4303,773.4136,783.0685,776.6521,751.6540
171.0,28.2012,28.0726,42.4650,40.3665,12.4103,95.0564,47.5855,224.0409,251.0416,234.4779,212.3212,766.2119,789.4183,774.2253,751.6426
172.0,28.1663,28.2073,39.4856,37.7014,12.5615,97.8977,47.7569,227.5105,251.7420,230.4584,213.4796,768.3167,782.6979,783.5021,752.7268
173.0,27.7949,27.9651,42.7463,38.7900,12.6875,96.3974,48.0414,225.9509,250.7225,230.8825,213.9427,772.2717,777.4564,772.5942,752.8709
